#YYYYmmdd HHMMSS.ss;Duration;Magnitude;Longitude;Latitude;Depth;Type;File;Valid;Projection;Operator
20140520 100636.02;9,87;1.0115427;55.656249;-21.184494;23.325781;Local;2014/05/20/ovpf2014jusy;1;WGS84;VF
20140520 093314.95;4,72;;;;;Effondrement;;0;WGS84;PHK
20140520 064229.54;5,4;;;;;Effondrement;;0;WGS84;PHK
20140520 060800.44;4,4;;;;;Effondrement;;0;WGS84;PHK
20140520 053826.06;4,92;;;;;Effondrement;;0;WGS84;PHK
20140520 044557.12;4;;;;;Effondrement;;0;WGS84;PHK
20140520 022452.52;2,64;;;;;Effondrement;;0;WGS84;PHK
20140519 233709.19;6,96;;;;;Effondrement;;0;WGS84;VF
20140519 223623.94;6,32;;;;;Effondrement;;0;WGS84;VF
20140519 222830.14;5,76;;;;;Effondrement;;0;WGS84;VF
20140519 214513.75;8,11;0.99252428;55.357079;-20.968395;24.100781;Local;2014/05/20/ovpf2014jtum;1;WGS84;VF
20140519 201023.82;6,72;;;;;Effondrement;;0;WGS84;VF
20140519 195935.34;4,16;;;;;Effondrement;;0;WGS84;VF
20140519 195519.51;4,56;;;;;Effondrement;;0;WGS84;VF
20140519 193621.19;5,24;;;;;Effondrement;;0;WGS84;VF
20140519 192144.93;5,52;;;;;Effondrement;;0;WGS84;VF
20140519 172616.23;3,64;;;;;Effondrement;;0;WGS84;VF
20140519 171857.92;5,88;;;;;Effondrement;;0;WGS84;VF
20140519 165251.41;7,75;;;;;Effondrement;;0;WGS84;VF
20140519 151931.78;3;;;;;Sommital;;0;WGS84;VF
20140519 145815.03;6,32;;;;;Effondrement;;0;WGS84;VF
20140519 140035.94;5,6;;;;;Effondrement;;0;WGS84;VF
20140519 132517.11;97,93;;;;;Effondrement;;0;WGS84;VF
20140519 120644.69;4,08;;;;;Effondrement;;0;WGS84;VF
20140519 112304.92;7,71;;;;;Effondrement;;0;WGS84;VF
20140519 105226.38;5,28;;;;;Effondrement;;0;WGS84;VF
20140519 102534.82;5;;;;;Effondrement;;0;WGS84;VF
20140519 094253.56;81,15;;;;;Phase T;;0;WGS84;VF
20140519 093218.15;12,99;;;;;Regional;;0;WGS84;VF
20140519 070418.27;4,8;;;;;Effondrement;;0;WGS84;VF
20140519 064158.68;44,61;;;;;Effondrement;;0;WGS84;VF
20140519 052127.54;4,44;;;;;Effondrement;;0;WGS84;VF
20140519 032618.75;4;;;;;Effondrement;;0;WGS84;VF
20140519 022015.31;4,76;;;;;Effondrement;;0;WGS84;VF
20140519 005959.72;2,32;;;;;Sommital;;0;WGS84;VF
20140518 212700.04;55,2;;;;;Effondrement;;0;WGS84;VF
20140518 210848.41;9,67;;;;;Effondrement;;0;WGS84;VF
20140518 195337.85;5,88;;;;;Effondrement;;0;WGS84;VF
20140518 192018.47;4,48;;;;;Effondrement;;0;WGS84;VF
20140518 174337.26;5,4;;;;;Effondrement;;0;WGS84;VF
20140518 172533.38;8,91;;;;;Effondrement;;0;WGS84;VF
20140518 170019.47;4,64;;;;;Effondrement;;0;WGS84;VF
20140518 153438.73;3,48;;;;;Effondrement;;0;WGS84;VF
20140518 151704.24;5,64;;;;;Effondrement;;0;WGS84;VF
20140518 150206.08;5,24;;;;;Effondrement;;0;WGS84;VF
20140518 143930.66;3,48;;;;;Effondrement;;0;WGS84;VF
20140518 135710.47;6,08;;;;;Effondrement;;0;WGS84;VF
20140518 104758.04;6,76;;;;;Effondrement;;0;WGS84;VF
20140518 104427.30;7,59;;;;;Effondrement;;0;WGS84;VF
20140518 081927.42;5,08;;;;;Effondrement;;0;WGS84;VF
20140518 065637.22;5,24;;;;;Effondrement;;0;WGS84;VF
20140518 064247.21;6,24;;;;;Effondrement;;0;WGS84;VF
20140518 063050.45;5,36;;;;;Effondrement;;0;WGS84;VF
20140518 062709.95;5,72;;;;;Effondrement;;0;WGS84;VF
20140518 061026.82;5,68;;;;;Effondrement;;0;WGS84;VF
20140518 045512.59;5,76;;;;;Effondrement;;0;WGS84;VF
20140518 033951.25;6,68;;;;;Effondrement;;0;WGS84;VF
20140518 025629.70;5,48;;;;;Effondrement;;0;WGS84;VF
20140518 024711.59;6,44;;;;;Effondrement;;0;WGS84;VF
20140518 020314.99;2,04;;;;;Sommital;;0;WGS84;VF
20140518 020230.66;5,84;;;;;Effondrement;;0;WGS84;VF
20140518 011039.65;23,78;3.0169823;56.016697;-20.584904;29.282387;Teleseisme;2014/05/18/ovpf2014jqkg;0;WGS84;VF
20140518 004739.81;6,24;;;;;Effondrement;;0;WGS84;VF
20140517 225005.32;2,48;;;;;Effondrement;;0;WGS84;VF
20140517 215208.56;7,55;0.91176268;55.425929;-20.959466;7.7773438;Local;2014/05/19/ovpf2014jqds;1;WGS84;VF
20140517 213804.64;6,96;;;;;Effondrement;;0;WGS84;VF
20140517 205007.28;5,96;;;;;Effondrement;;0;WGS84;VF
20140517 195742.05;3,76;;;;;Effondrement;;0;WGS84;VF
20140517 184434.38;3,24;;;;;Indetermine;;0;WGS84;VF
20140517 183741.69;3,24;;;;;Effondrement;;0;WGS84;VF
20140517 180950.45;5,2;;;;;Effondrement;;0;WGS84;VF
20140517 174923.38;13,47;;;;;Effondrement;;0;WGS84;VF
20140517 171436.58;3,16;;;;;Sommital;;0;WGS84;VF
20140517 160410.27;3,72;;;;;Effondrement;;0;WGS84;VF
20140517 135044.01;6,36;;;;;Effondrement;;0;WGS84;VF
20140517 134401.84;4,64;;;;;Effondrement;;0;WGS84;VF
20140517 134127.22;4,76;;;;;Effondrement;;0;WGS84;VF
20140517 130729.42;6,84;;;;;Effondrement;;0;WGS84;VF
20140517 113854.72;5,6;;;;;Effondrement;;0;WGS84;VF
20140517 102502.08;6,04;;;;;Effondrement;;0;WGS84;VF
20140517 102402.68;3,92;;;;;Effondrement;;0;WGS84;VF
20140517 095203.08;3,2;;;;;Effondrement;;0;WGS84;VF
20140517 093737.69;3,72;;;;;Effondrement;;0;WGS84;VF
20140517 072607.00;9,67;;;;;Effondrement;;0;WGS84;VF
20140517 053234.66;5,52;;;;;Effondrement;;0;WGS84;VF
20140517 023902.92;6,2;;;;;Effondrement;;0;WGS84;VF
20140517 022751.89;3,2;;;;;Effondrement;;0;WGS84;VF
20140517 020144.33;5,12;;;;;Effondrement;;0;WGS84;VF
20140517 014328.86;5,84;;;;;Effondrement;;0;WGS84;VF
20140517 002332.54;8,55;;;;;Effondrement;;0;WGS84;VF
20140516 225615.91;4,08;;;;;Effondrement;;0;WGS84;VF
20140516 224744.05;5,76;;;;;Effondrement;;0;WGS84;VF
20140516 215129.46;6;;;;;Effondrement;;0;WGS84;VF
20140516 214958.20;5,32;;;;;Effondrement;;0;WGS84;VF
20140516 192700.28;4;;;;;Effondrement;;0;WGS84;VF
20140516 132757.96;6,4;;;;;Effondrement;;0;WGS84;VF
20140516 132500.04;6,28;;;;;Effondrement;;0;WGS84;VF
20140516 131302.24;7,16;;;;;Effondrement;;0;WGS84;VF
20140516 110343.09;5,32;;;;;Effondrement;;0;WGS84;VF
20140516 102750.65;6,76;;;;;Effondrement;;0;WGS84;VF
20140516 102633.98;6,4;;;;;Effondrement;;0;WGS84;VF
20140516 094307.95;7,71;;;;;Effondrement;;0;WGS84;VF
20140516 071511.67;7,08;;;;;Effondrement;;0;WGS84;VF
20140516 011940.33;4,96;;;;;Effondrement;;0;WGS84;VF
20140515 233029.30;3,84;;;;;Sommital;;0;WGS84;VF
20140515 220240.33;2,8;;;;;Sommital;;0;WGS84;VF
20140515 194324.55;4,3;0.40761833;55.758472;-21.197888;16.060156;Local;2014/05/16/ovpf2014jmil;1;WGS84;VF
20140515 150611.91;6,76;;;;;Effondrement;;0;WGS84;VF
20140515 141312.19;4,56;;;;;Effondrement;;0;WGS84;VF
20140515 125537.85;14,64;0.69652008;55.64377;-21.176011;22.671875;Local;2014/05/16/ovpf2014jluz;1;WGS84;VF
20140515 122541.81;5,72;;;;;Effondrement;;0;WGS84;VF
20140515 120609.39;5,44;;;;;Effondrement;;0;WGS84;VF
20140515 110451.89;6,68;;;;;Effondrement;;0;WGS84;VF
20140515 110118.19;6,96;;;;;Effondrement;;0;WGS84;VF
20140515 102948.97;6,12;;;;;Effondrement;;0;WGS84;VF
20140515 101856.52;4,84;;;;;Effondrement;;0;WGS84;VF
20140515 100641.17;5,8;;;;;Effondrement;;0;WGS84;VF
20140515 083921.71;5,32;;;;;Local;;0;WGS84;VF
20140515 060110.71;58,44;;;;;Phase T;;0;WGS84;VF
20140515 044321.07;3,56;;;;;Effondrement;;0;WGS84;VF
20140515 031040.25;6;;;;;Effondrement;;0;WGS84;VF
20140515 003244.21;5,24;;;;;Effondrement;;0;WGS84;VF
20140514 233956.52;7,79;;;;;Effondrement;;0;WGS84;VF
20140514 203158.20;3,72;;;;;Effondrement;;0;WGS84;VF
20140514 202113.11;4,48;;;;;Effondrement;;0;WGS84;VF
20140514 195344.09;5,36;;;;;Effondrement;;0;WGS84;VF
20140514 195137.93;6,84;;;;;Effondrement;;0;WGS84;VF
20140514 180431.50;5;;;;;Effondrement;;0;WGS84;VF
20140514 180219.75;45,09;;;;;Effondrement;;0;WGS84;VF
20140514 175606.08;5,6;;;;;Effondrement;;0;WGS84;VF
20140514 163355.32;5,96;;;;;Effondrement;;0;WGS84;VF
20140514 162615.67;1,92;;;;;Effondrement;;0;WGS84;VF
20140514 160445.61;2,52;;;;;Sommital;;0;WGS84;VF
20140514 053745.49;6,88;0.69243303;55.718803;-21.244769;-0.4328125;Sommital;2014/05/14/ovpf2014jjlb;1;WGS84;VF
20140514 025258.00;4,76;;;;;Local;;0;WGS84;VF
20140513 120706.68;5,96;;;;;Effondrement;;0;WGS84;VF
20140513 112830.26;6,44;;;;;Effondrement;;0;WGS84;VF
20140513 094300.88;5,92;;;;;Effondrement;;0;WGS84;VF
20140513 054905.12;6;;;;;Effondrement;;0;WGS84;VF
20140513 052620.59;4,04;;;;;Effondrement;;0;WGS84;VF
20140513 034740.21;4,68;;;;;Effondrement;;0;WGS84;VF
20140513 031606.52;5,32;;;;;Effondrement;;0;WGS84;VF
20140513 021324.98;5,64;;;;;Effondrement;;0;WGS84;VF
20140513 015005.48;5,4;;;;;Effondrement;;0;WGS84;VF
20140512 231916.43;8,35;;;;;Effondrement;;0;WGS84;ADM
20140512 231701.40;12,11;;;;;Effondrement;;0;WGS84;ADM
20140512 220131.38;10,11;;;;;Effondrement;;0;WGS84;ADM
20140512 211247.37;8,03;;;;;Effondrement;;0;WGS84;ADM
20140512 210631.70;7,67;;;;;Effondrement;;0;WGS84;ADM
20140512 210031.06;9,31;;;;;Effondrement;;0;WGS84;ADM
20140512 203448.61;9,91;;;;;Effondrement;;0;WGS84;ADM
20140512 202950.89;7,32;;;;;Effondrement;;0;WGS84;ADM
20140512 195849.81;5,04;;;;;Sommital;;0;WGS84;ADM
20140512 193727.54;8,31;;;;;Effondrement;;0;WGS84;ADM
20140512 193402.84;15,91;;;;;Effondrement;;0;WGS84;ADM
20140512 193354.44;8,19;;;;;Effondrement;;0;WGS84;ADM
20140512 193341.45;7,67;;;;;Effondrement;;0;WGS84;ADM
20140512 192813.67;6,12;;;;;Effondrement;;0;WGS84;ADM
20140512 192040.05;6,28;;;;;Effondrement;;0;WGS84;ADM
20140512 175659.72;7,16;;;;;Effondrement;;0;WGS84;ADM
20140512 165357.56;3,4;;;;;Sommital;;0;WGS84;ADM
20140512 162403.96;13,15;;;;;Effondrement;;0;WGS84;ADM
20140512 162141.81;10,43;;;;;Effondrement;;0;WGS84;ADM
20140512 161347.17;6,84;;;;;Effondrement;;0;WGS84;ADM
20140512 154452.25;8,43;;;;;Effondrement;;0;WGS84;ADM
20140512 153935.02;6,4;;;;;Effondrement;;0;WGS84;ADM
20140512 142639.21;3,48;;;;;Effondrement;;0;WGS84;VF
20140512 142630.06;8,19;;;;;Effondrement;;0;WGS84;ADM
20140512 142229.66;2,88;;;;;Sommital;;0;WGS84;VF
20140512 141810.59;6,36;;;;;Effondrement;;0;WGS84;ADM
20140512 131426.10;7,28;;;;;Effondrement;;0;WGS84;ADM
20140512 131204.32;9,87;;;;;Effondrement;;0;WGS84;ADM
20140512 124044.93;9,55;;;;;Effondrement;;0;WGS84;ADM
20140512 122017.15;7,48;;;;;Effondrement;;0;WGS84;ADM
20140512 113004.60;13,55;1.4435938;55.717995;-21.244434;-0.57207031;Sommital;2014/05/12/ovpf2014jgfr;1;WGS84;VF
20140512 110156.04;6,56;;;;;Effondrement;;0;WGS84;ADM
20140512 103506.36;9,23;;;;;Effondrement;;0;WGS84;ADM
20140512 102602.52;7;;;;;Effondrement;;0;WGS84;ADM
20140512 102359.96;8,27;;;;;Effondrement;;0;WGS84;ADM
20140512 100159.60;3,28;;;;;Effondrement;;0;WGS84;ADM
20140512 075050.65;9,23;;;;;Effondrement;;0;WGS84;ADM
20140512 072507.12;11,31;;;;;Effondrement;;0;WGS84;ADM
20140512 070159.60;11,91;;;;;Effondrement;;0;WGS84;ADM
20140512 045630.42;7,91;;;;;Effondrement;;0;WGS84;ADM
20140512 045049.85;10,79;;;;;Effondrement;;0;WGS84;ADM
20140512 025900.72;13,07;;;;;Effondrement;;0;WGS84;ADM
20140512 024809.27;22,82;;;;;Effondrement;;0;WGS84;ADM
20140512 024127.74;12,55;;;;;Effondrement;;0;WGS84;ADM
20140512 014133.46;7,4;;;;;Effondrement;;0;WGS84;ADM
20140511 234817.87;11,59;;;;;Effondrement;;0;WGS84;ADM
20140511 232649.97;10,23;;;;;Effondrement;;0;WGS84;ADM
20140511 232200.04;18,71;;;;;Effondrement;;0;WGS84;ADM
20140511 231847.57;18,47;;;;;Effondrement;;0;WGS84;ADM
20140511 212917.19;5,36;;;;;Effondrement;;0;WGS84;ADM
20140511 212521.67;6,32;;;;;Effondrement;;0;WGS84;ADM
20140511 205948.21;11,75;;;;;Effondrement;;0;WGS84;ADM
20140511 204525.98;3,2;;;;;Effondrement;;0;WGS84;ADM
20140511 204229.70;5,84;;;;;Effondrement;;0;WGS84;ADM
20140511 203346.13;5,56;;;;;Effondrement;;0;WGS84;ADM
20140511 203311.91;4,24;;;;;Effondrement;;0;WGS84;ADM
20140511 200240.85;5,64;;;;;Effondrement;;0;WGS84;ADM
20140511 200132.78;7,36;;;;;Effondrement;;0;WGS84;ADM
20140511 192151.61;7,75;;;;;Effondrement;;0;WGS84;ADM
20140511 184419.83;6,56;;;;;Effondrement;;0;WGS84;ADM
20140511 184300.68;9,43;;;;;Effondrement;;0;WGS84;ADM
20140511 182849.13;5,48;;;;;Effondrement;;0;WGS84;ADM
20140511 173401.32;7,04;;;;;Effondrement;;0;WGS84;ADM
20140511 172954.04;5,84;;;;;Effondrement;;0;WGS84;ADM
20140511 172636.22;3,4;;;;;Effondrement;;0;WGS84;ADM
20140511 171928.86;6,72;;;;;Effondrement;;0;WGS84;ADM
20140511 165554.64;8,27;;;;;Effondrement;;0;WGS84;ADM
20140511 160150.09;10,71;;;;;Effondrement;;0;WGS84;ADM
20140511 155224.38;4,92;;;;;Effondrement;;0;WGS84;ADM
20140511 154550.29;5,4;;;;;Effondrement;;0;WGS84;ADM
20140511 152331.30;5,52;;;;;Effondrement;;0;WGS84;ADM
20140511 152233.62;6,64;;;;;Effondrement;;0;WGS84;ADM
20140511 151756.48;5,36;;;;;Effondrement;;0;WGS84;ADM
20140511 144526.54;6,6;;;;;Effondrement;;0;WGS84;ADM
20140511 134932.34;8,43;;;;;Effondrement;;0;WGS84;ADM
20140511 123400.96;5,92;;;;;Effondrement;;0;WGS84;ADM
20140511 121014.07;2,64;;;;;Sommital;;0;WGS84;ADM
20140511 111406.24;6,96;;;;;Effondrement;;0;WGS84;ADM
20140511 111335.46;3,84;;;;;Effondrement;;0;WGS84;ADM
20140511 111026.38;9,23;;;;;Effondrement;;0;WGS84;ADM
20140511 105344.45;8,51;;;;;Effondrement;;0;WGS84;ADM
20140511 104848.25;17,23;3.4576956;55.567726;-20.25897;10;Effondrement;2014/05/11/ovpf2014jeiu;0;WGS84;VF
20140511 080223.26;16,11;;;;;Effondrement;;0;WGS84;ADM
20140511 072830.10;9,43;;;;;Effondrement;;0;WGS84;ADM
20140511 072503.68;10,27;;;;;Effondrement;;0;WGS84;ADM
20140511 070030.78;10,99;;;;;Effondrement;;0;WGS84;ADM
20140511 022931.14;10,15;;;;;Effondrement;;0;WGS84;ADM
20140511 022724.94;11,27;;;;;Effondrement;;0;WGS84;ADM
20140511 021657.88;7,04;;;;;Effondrement;;0;WGS84;ADM
20140511 014912.19;6,12;;;;;Effondrement;;0;WGS84;ADM
20140511 004257.64;5,4;;;;;Effondrement;;0;WGS84;ADM
20140511 004130.50;10,23;;;;;Effondrement;;0;WGS84;ADM
20140511 002351.61;8,63;;;;;Effondrement;;0;WGS84;ADM
20140511 001443.21;7,28;;;;;Effondrement;;0;WGS84;ADM
20140510 235611.95;6,32;;;;;Effondrement;;0;WGS84;ADM
20140510 234946.81;9,83;;;;;Effondrement;;0;WGS84;ADM
20140510 230633.54;7,16;;;;;Effondrement;;0;WGS84;ADM
20140510 225426.02;6,96;;;;;Effondrement;;0;WGS84;ADM
20140510 225212.79;5,52;;;;;Effondrement;;0;WGS84;ADM
20140510 223921.99;5,2;;;;;Effondrement;;0;WGS84;ADM
20140510 223527.62;57,68;;;;;Effondrement;;0;WGS84;ADM
20140510 223513.79;5,72;;;;;Effondrement;;0;WGS84;ADM
20140510 222959.56;15,39;;;;;Effondrement;;0;WGS84;ADM
20140510 220955.96;2,92;;;;;Effondrement;;0;WGS84;ADM
20140510 212800.84;8,31;;;;;Effondrement;;0;WGS84;ADM
20140510 194720.07;12,59;;;;;Effondrement;;0;WGS84;ADM
20140510 181741.53;5,04;;;;;Effondrement;;0;WGS84;ADM
20140510 175921.71;4,88;;;;;Effondrement;;0;WGS84;ADM
20140510 171637.02;10,51;;;;;Effondrement;;0;WGS84;ADM
20140510 164611.75;6,52;;;;;Effondrement;;0;WGS84;ADM
20140510 161605.28;3,92;;;;;Sommital;;0;WGS84;ADM
20140510 160026.70;8,19;;;;;Effondrement;;0;WGS84;ADM
20140510 154426.22;5,2;;;;;Effondrement;;0;WGS84;ADM
20140510 153927.06;9,83;;;;;Effondrement;;0;WGS84;ADM
20140510 152529.30;6,32;;;;;Effondrement;;0;WGS84;ADM
20140510 144734.30;6,48;;;;;Effondrement;;0;WGS84;ADM
20140510 143739.53;7,4;;;;;Effondrement;;0;WGS84;ADM
20140510 143659.52;5,68;;;;;Effondrement;;0;WGS84;ADM
20140510 143201.00;6,84;;;;;Effondrement;;0;WGS84;ADM
20140510 142312.67;6,72;;;;;Effondrement;;0;WGS84;ADM
20140510 131320.31;8,55;;;;;Effondrement;;0;WGS84;ADM
20140510 123709.07;7,87;;;;;Effondrement;;0;WGS84;ADM
20140510 120313.03;9,43;;;;;Effondrement;;0;WGS84;ADM
20140510 105019.43;7,44;;;;;Effondrement;;0;WGS84;ADM
20140510 094400.00;13,95;;;;;Effondrement;;0;WGS84;ADM
20140510 065612.39;10,39;;;;;Effondrement;;0;WGS84;ADM
20140510 051040.41;12,11;;;;;Effondrement;;0;WGS84;ADM
20140510 043237.38;6,04;;;;;Effondrement;;0;WGS84;ADM
20140510 031647.53;6,32;;;;;Effondrement;;0;WGS84;ADM
20140510 030456.04;7,99;3.0059084;55.154137;-21.836334;10;Effondrement;2014/05/10/ovpf2014jbxz;0;WGS84;VF
20140510 025203.08;15,43;3.4027968;56.698669;-20.73937;5;Teleseisme;2014/05/10/ovpf2014jbxo;0;WGS84;VF
20140510 013005.04;5,72;;;;;Effondrement;;0;WGS84;ADM
20140510 011351.77;8,31;;;;;Effondrement;;0;WGS84;ADM
20140509 235435.82;3,4;;;;;Sommital;;0;WGS84;ADM
20140509 235430.26;4,8;0.82966639;55.493051;-21.201014;16.665625;Local;2014/05/13/ovpf2014jbrs;1;WGS84;VF
20140509 233728.94;11,71;;;;;Effondrement;;0;WGS84;ADM
20140509 213706.16;6,92;;;;;Effondrement;;0;WGS84;ADM
20140509 212152.72;5,68;;;;;Effondrement;;0;WGS84;ADM
20140509 205719.67;7,75;0.80648734;55.715006;-21.244658;-0.65683594;Sommital;2014/05/09/ovpf2014jblw;1;WGS84;VF
20140509 205457.80;4,12;;;;;Sommital;;0;WGS84;ADM
20140509 202103.08;7,44;;;;;Effondrement;;0;WGS84;ADM
20140509 185155.52;2,64;;;;;Sommital;;0;WGS84;VF
20140509 184624.86;6,84;;;;;Effondrement;;0;WGS84;ADM
20140509 184232.06;3,96;0.31772906;55.754995;-21.253476;2.1707031;Profond;2014/05/12/ovpf2014jbhk;1;WGS84;VF
20140509 182552.05;7,16;;;;;Effondrement;;0;WGS84;ADM
20140509 174358.68;16,79;;;;;Effondrement;;0;WGS84;ADM
20140509 174352.13;4,12;;;;;Effondrement;;0;WGS84;ADM
20140509 174222.94;11,11;;;;;Effondrement;;0;WGS84;ADM
20140509 173729.86;21,87;;;;;Effondrement;;0;WGS84;ADM
20140509 172608.75;5,56;;;;;Effondrement;;0;WGS84;ADM
20140509 155541.69;5,72;;;;;Effondrement;;0;WGS84;ADM
20140509 155134.34;4,48;;;;;Effondrement;;0;WGS84;ADM
20140509 144503.96;7,87;;;;;Effondrement;;0;WGS84;ADM
20140509 140156.28;3,96;;;;;Effondrement;;0;WGS84;ADM
20140509 140046.53;8,35;;;;;Effondrement;;0;WGS84;ADM
20140509 133023.02;6,04;;;;;Effondrement;;0;WGS84;ADM
20140509 123439.09;7,28;;;;;Effondrement;;0;WGS84;ADM
20140509 122812.35;5,92;;;;;Effondrement;;0;WGS84;ADM
20140509 102129.86;6,64;;;;;Effondrement;;0;WGS84;ADM
20140509 095629.90;7,24;;;;;Effondrement;;0;WGS84;ADM
20140509 092213.71;7,32;;;;;Effondrement;;0;WGS84;ADM
20140509 090711.07;7,87;;;;;Effondrement;;0;WGS84;ADM
20140509 090409.39;5,8;;;;;Effondrement;;0;WGS84;ADM
20140509 084417.55;6,72;;;;;Effondrement;;0;WGS84;ADM
20140509 081244.65;7,4;;;;;Effondrement;;0;WGS84;ADM
20140509 074049.33;3,48;;;;;Sommital;;0;WGS84;VF
20140509 071046.57;8,51;;;;;Effondrement;;0;WGS84;ADM
20140509 065111.19;6,12;;;;;Effondrement;;0;WGS84;ADM
20140509 060401.48;8,19;;;;;Effondrement;;0;WGS84;ADM
20140509 050030.82;7,59;;;;;Effondrement;;0;WGS84;ADM
20140509 015924.78;3,36;;;;;Sommital;;0;WGS84;VF
20140509 005357.36;4,64;;;;;Effondrement;;0;WGS84;ADM
20140509 001338.57;7,63;;;;;Effondrement;;0;WGS84;ADM
20140508 234248.41;7;;;;;Effondrement;;0;WGS84;ADM
20140508 224613.83;7,24;;;;;Effondrement;;0;WGS84;ADM
20140508 160532.14;34,7;;;;;Effondrement;;0;WGS84;ADM
20140508 131223.22;5,76;;;;;Effondrement;;0;WGS84;ADM
20140508 123033.94;9,11;;;;;Effondrement;;0;WGS84;ADM
20140508 121415.91;8,31;;;;;Effondrement;;0;WGS84;ADM
20140508 120146.21;79,43;;;;;Phase T;;0;WGS84;ADM
20140508 094507.83;7,16;;;;;Effondrement;;0;WGS84;ADM
20140508 072931.14;4,32;;;;;Effondrement;;0;WGS84;ADM
20140508 065718.35;14,23;;;;;Onde sonore;;0;WGS84;ADM
20140508 065540.97;10,47;;;;;Onde sonore;;0;WGS84;ADM
20140508 065526.02;7,71;;;;;Onde sonore;;0;WGS84;ADM
20140508 065328.70;13,51;;;;;Onde sonore;;0;WGS84;ADM
20140508 061141.25;20,27;;;;;Onde sonore;;0;WGS84;ADM
20140508 051931.18;17,51;;;;;Onde sonore;;0;WGS84;ADM
20140508 051706.32;28,98;;;;;Onde sonore;;0;WGS84;ADM
20140508 051042.09;31,34;;;;;Onde sonore;;0;WGS84;ADM
20140508 050428.54;25,18;;;;;Onde sonore;;0;WGS84;ADM
20140508 022744.13;9,43;;;;;Effondrement;;0;WGS84;ADM
20140508 022652.17;9,59;;;;;Effondrement;;0;WGS84;ADM
20140508 022309.31;23,66;;;;;Onde sonore;;0;WGS84;ADM
20140508 021954.76;43,69;;;;;Onde sonore;;0;WGS84;ADM
20140508 021632.10;28,62;;;;;Onde sonore;;0;WGS84;ADM
20140508 021353.60;31,22;;;;;Onde sonore;;0;WGS84;ADM
20140508 021046.49;19,71;;;;;Onde sonore;;0;WGS84;ADM
20140508 021021.63;5,68;;;;;Onde sonore;;0;WGS84;ADM
20140508 020917.67;21,03;;;;;Onde sonore;;0;WGS84;ADM
20140508 020137.73;19,19;;;;;Onde sonore;;0;WGS84;ADM
20140508 013724.30;21,11;;;;;Effondrement;;0;WGS84;ADM
20140508 013521.47;10,47;;;;;Effondrement;;0;WGS84;ADM
20140508 011400.24;21,15;;;;;Onde sonore;;0;WGS84;ADM
20140508 010430.18;5,16;;;;;Effondrement;;0;WGS84;ADM
20140507 231229.30;3,36;;;;;Effondrement;;0;WGS84;ADM
20140507 221833.66;18,07;;;;;Onde sonore;;0;WGS84;ADM
20140507 211520.87;5,96;;;;;Effondrement;;0;WGS84;ADM
20140507 144250.05;6,08;;;;;Effondrement;;0;WGS84;ADM
20140507 134556.28;6,72;;;;;Effondrement;;0;WGS84;ADM
20140507 114958.08;5,36;;;;;Effondrement;;0;WGS84;ADM
20140507 111636.34;83,82;;;;;Effondrement;;0;WGS84;ADM
20140507 100132.30;18,63;;;;;Onde sonore;;0;WGS84;ADM
20140507 094923.58;9,51;;;;;Onde sonore;;0;WGS84;ADM
20140507 094918.31;3,72;;;;;Effondrement;;0;WGS84;ADM
20140507 094711.79;19,71;;;;;Onde sonore;;0;WGS84;ADM
20140507 093821.47;20,03;;;;;Effondrement;;0;WGS84;ADM
20140507 093727.74;13,03;;;;;Effondrement;;0;WGS84;ADM
20140507 085419.03;6,56;;;;;Effondrement;;0;WGS84;ADM
20140507 071548.53;11,99;;;;;Effondrement;;0;WGS84;ADM
20140507 054318.04;6,93;0.8573915;55.605312;-21.134488;19.886719;Local;2014/05/07/ovpf2014iwqs;1;WGS84;VF
20140507 031014.11;13,11;;;;;Effondrement;;0;WGS84;ADM
20140507 025459.72;9,83;;;;;Effondrement;;0;WGS84;ADM
20140507 013343.85;17,03;;;;;Effondrement;;0;WGS84;ADM
20140507 005548.25;6,76;;;;;Effondrement;;0;WGS84;ADM
20140507 002838.81;13,39;;;;;Effondrement;;0;WGS84;ADM
20140506 212401.96;5,52;;;;;Effondrement;;0;WGS84;ADM
20140506 192956.56;9,47;;;;;Effondrement;;0;WGS84;ADM
20140506 142102.44;5,64;;;;;Effondrement;;0;WGS84;ADM
20140506 132258.80;4,76;;;;;Effondrement;;0;WGS84;ADM
20140506 125233.14;5,52;;;;;Effondrement;;0;WGS84;ADM
20140506 103600.32;7,04;;;;;Effondrement;;0;WGS84;ADM
20140506 095649.21;5,28;;;;;Effondrement;;0;WGS84;ADM
20140506 094542.89;6,12;;;;;Effondrement;;0;WGS84;ADM
20140506 090523.62;7,04;;;;;Effondrement;;0;WGS84;ADM
20140506 082419.75;51,89;;;;;Phase T;;0;WGS84;ADM
20140506 080341.37;5,8;;;;;Effondrement;;0;WGS84;ADM
20140506 072756.68;8,95;;;;;Effondrement;;0;WGS84;ADM
20140506 070656.52;6,92;;;;;Effondrement;;0;WGS84;ADM
20140506 065825.26;20,63;3.3491209;55.5019;-20.350468;5;Effondrement;2014/05/06/ovpf2014iuxr;0;WGS84;VF
20140506 065731.34;5,44;;;;;Effondrement;;0;WGS84;ADM
20140506 051928.18;5,24;;;;;Effondrement;;0;WGS84;ADM
20140506 045001.32;5,56;;;;;Effondrement;;0;WGS84;ADM
20140506 022025.86;10,19;;;;;Effondrement;;0;WGS84;ADM
